Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2520,CA-2017-113782,11-Dec-18,15-Dec-18,Second Class,RA-69433,Bradley Nguyen,Home Office,United States,Seattle,Florida,98862,Central,OFF-ST-35211,Office Supplies,Storage,IKEA Box,292.96,3,0.3,26.4983
2521,CA-2017-182776,12-Oct-18,19-Oct-18,Same Day,RA-19915,Sarah Lee,Consumer,United States,Miami,Florida,94025,Central,OFF-PA-26855,Office Supplies,Paper,Recycled Paper,352.76,8,0.5,21.6587
2522,CA-2016-117012,10-Mar-16,16-Mar-16,Second Class,RA-43016,Michael Chen,Home Office,United States,Miami,California,98596,Central,OFF-SU-66600,Office Supplies,Supplies,Glue Stick,754.15,6,0.1,54.2913
2523,CA-2017-158315,24-Jun-18,27-Jun-18,First Class,SM-66025,Michael Chen,Home Office,United States,Los Angeles,Texas,95976,South,TEC-PH-65607,Technology,Phones,Samsung Galaxy,319.52,1,0.5,21.8834
2524,CA-2016-144628,08-Jun-18,09-Jun-18,Second Class,BN-36269,Bradley Nguyen,Corporate,United States,Miami,Texas,90879,Central,OFF-PA-29399,Office Supplies,Paper,A4 Sheet Pack,76.41,9,0.0,20.6993
2525,CA-2017-192335,22-Jan-16,24-Jan-16,Standard Class,KT-15469,Emily Davis,Corporate,United States,Dallas,New York,95891,Central,OFF-ST-63064,Office Supplies,Storage,IKEA Box,35.0,9,0.0,3.6201
2526,CA-2016-163050,13-Aug-16,19-Aug-16,Second Class,BN-47768,Ruben Ausman,Corporate,United States,Miami,Texas,90887,East,FUR-BO-90373,Furniture,Bookcases,5-Shelf Bookcase,857.84,5,0.0,113.8337
2527,CA-2018-179876,15-Feb-18,22-Feb-18,Standard Class,BN-80737,John Brown,Home Office,United States,New York,California,99225,Central,OFF-SU-81873,Office Supplies,Supplies,Stapler,394.87,10,0.3,74.0442
2528,CA-2017-145499,05-Oct-17,09-Oct-17,Same Day,RA-21745,Emily Davis,Consumer,United States,Dallas,Washington,97946,Central,FUR-CH-40555,Furniture,Chairs,Mesh Chair,588.76,1,0.1,118.1443
2529,CA-2017-133813,10-Mar-16,14-Mar-16,First Class,RA-23397,Jane Smith,Corporate,United States,New York,New York,93522,Central,FUR-TA-97442,Furniture,Tables,Side Table,99.41,6,0.2,8.9348
2530,CA-2018-128309,23-Nov-17,28-Nov-17,Second Class,BN-43401,Ruben Ausman,Home Office,United States,New York,Washington,96720,Central,TEC-AC-45206,Technology,Accessories,Webcam,491.88,1,0.0,91.4181
2531,CA-2016-108647,21-Feb-16,27-Feb-16,Second Class,RA-63913,David White,Corporate,United States,Dallas,New York,95577,South,TEC-AC-59393,Technology,Accessories,Mouse,336.52,5,0.2,66.5717
2532,CA-2016-174447,06-Jun-18,10-Jun-18,Second Class,SM-77048,Ruben Ausman,Consumer,United States,Dallas,Texas,98474,South,OFF-SU-59599,Office Supplies,Supplies,Glue Stick,413.65,8,0.3,53.0659
2533,CA-2018-197151,20-Sep-16,26-Sep-16,Same Day,RA-67278,David White,Consumer,United States,Miami,Texas,97949,West,FUR-BO-35203,Furniture,Bookcases,5-Shelf Bookcase,846.79,4,0.3,65.3725
2534,CA-2017-175054,28-Oct-16,03-Nov-16,Standard Class,RA-65422,Sarah Lee,Home Office,United States,Dallas,Washington,97145,Central,TEC-PH-10657,Technology,Phones,OnePlus 9,858.03,8,0.0,57.3038
2535,CA-2017-143030,02-Feb-16,04-Feb-16,Second Class,RA-95041,Bradley Nguyen,Home Office,United States,Los Angeles,Florida,90460,East,OFF-PA-98103,Office Supplies,Paper,A4 Sheet Pack,530.06,8,0.2,89.5611
2536,CA-2016-196993,02-Jun-18,09-Jun-18,Second Class,BN-76286,Bradley Nguyen,Home Office,United States,Los Angeles,New York,94712,East,TEC-MA-12149,Technology,Machines,Canon Copier,487.46,3,0.5,19.2143
2537,CA-2017-121548,07-Jan-18,10-Jan-18,First Class,DL-34426,Jane Smith,Corporate,United States,Seattle,California,91506,Central,FUR-TA-40635,Furniture,Tables,Work Desk,50.18,4,0.5,6.0156
2538,CA-2018-115352,14-Apr-16,18-Apr-16,Second Class,BN-30215,Sarah Lee,Corporate,United States,New York,New York,95051,South,FUR-BO-56970,Furniture,Bookcases,5-Shelf Bookcase,525.67,2,0.1,89.2984
2539,CA-2016-105484,08-Aug-16,11-Aug-16,Second Class,SM-64617,Sarah Lee,Home Office,United States,Seattle,New York,99337,East,TEC-MA-59249,Technology,Machines,Canon Copier,167.15,10,0.2,9.2233
2540,CA-2016-172461,10-May-17,14-May-17,Same Day,RA-78873,Bradley Nguyen,Consumer,United States,Miami,New York,94397,South,OFF-SU-27458,Office Supplies,Supplies,Stapler,653.5,7,0.2,108.3817
2541,CA-2018-177140,12-Apr-18,14-Apr-18,First Class,BN-94417,David White,Corporate,United States,Miami,Florida,99506,East,OFF-AR-62606,Office Supplies,Art,Sharpie Marker,920.22,8,0.3,177.7226
2542,CA-2018-134310,30-May-18,03-Jun-18,Second Class,RA-90020,Bradley Nguyen,Consumer,United States,New York,Washington,93042,East,TEC-PH-76546,Technology,Phones,Samsung Galaxy,104.41,9,0.3,7.7947
2543,CA-2016-103324,01-Mar-16,04-Mar-16,First Class,DL-59814,John Brown,Consumer,United States,Los Angeles,New York,93876,Central,OFF-AR-92639,Office Supplies,Art,Newell 317,585.66,5,0.0,139.3751
2544,CA-2016-114023,16-Dec-18,20-Dec-18,Standard Class,RA-88391,Sarah Lee,Corporate,United States,Dallas,New York,99216,Central,TEC-AC-12185,Technology,Accessories,Webcam,103.7,5,0.5,8.3187
2545,CA-2016-163609,16-Apr-16,21-Apr-16,First Class,SM-10375,Sarah Lee,Home Office,United States,New York,California,99806,Central,OFF-AR-14185,Office Supplies,Art,Sharpie Marker,403.57,7,0.5,37.3241
2546,CA-2016-178945,30-Aug-17,06-Sep-17,Second Class,BN-91381,Bradley Nguyen,Home Office,United States,Seattle,Florida,91250,East,TEC-AC-63350,Technology,Accessories,Mouse,104.04,5,0.3,12.305
2547,CA-2018-147756,22-May-16,29-May-16,First Class,DL-76931,Sarah Lee,Consumer,United States,Dallas,New York,91519,South,FUR-CH-64197,Furniture,Chairs,Mesh Chair,960.24,9,0.3,197.9599
2548,CA-2016-181299,07-Jan-17,13-Jan-17,Same Day,DL-17537,Sarah Lee,Consumer,United States,Los Angeles,Washington,98908,East,FUR-CH-39291,Furniture,Chairs,Ergo Chair,945.34,1,0.2,92.8023
2549,CA-2016-123342,27-Feb-18,28-Feb-18,Second Class,DL-47632,Sarah Lee,Corporate,United States,Seattle,Texas,92937,East,TEC-AC-75957,Technology,Accessories,Webcam,984.26,9,0.3,86.9613
2550,CA-2018-197548,17-Sep-17,21-Sep-17,Second Class,RA-77960,Bradley Nguyen,Corporate,United States,Miami,Florida,90737,Central,FUR-TA-14116,Furniture,Tables,Work Desk,840.23,9,0.1,45.8352
2551,CA-2018-138898,10-Mar-18,15-Mar-18,First Class,DL-20129,David White,Home Office,United States,Seattle,New York,98735,Central,FUR-TA-50699,Furniture,Tables,Conference Table,334.91,8,0.0,60.3761
2552,CA-2016-136315,19-Nov-18,20-Nov-18,Standard Class,DL-37431,Emily Davis,Consumer,United States,Dallas,Florida,91709,West,FUR-BO-94210,Furniture,Bookcases,Small Bookcase,109.67,5,0.3,9.6893
2553,CA-2016-130108,19-May-16,20-May-16,Same Day,KT-42260,Ruben Ausman,Home Office,United States,Dallas,Florida,99225,West,FUR-BO-96386,Furniture,Bookcases,Small Bookcase,411.36,8,0.2,50.1419
2554,CA-2018-153244,13-Mar-18,16-Mar-18,Standard Class,BN-84526,John Brown,Home Office,United States,New York,California,92649,Central,TEC-PH-85987,Technology,Phones,iPhone 13,336.26,10,0.3,64.6845
2555,CA-2016-113179,10-Nov-17,17-Nov-17,Same Day,SM-74375,David White,Consumer,United States,Seattle,Florida,91474,Central,TEC-MA-21907,Technology,Machines,Canon Copier,857.13,8,0.2,46.047
2556,CA-2018-119529,11-Nov-17,16-Nov-17,Second Class,SM-24752,David White,Corporate,United States,Seattle,New York,94858,South,FUR-TA-41620,Furniture,Tables,Work Desk,509.24,4,0.5,36.4024
2557,CA-2016-172255,29-May-18,03-Jun-18,Standard Class,SM-97401,Bradley Nguyen,Consumer,United States,New York,Texas,91811,West,TEC-MA-50482,Technology,Machines,HP Printer,430.02,1,0.0,95.6542
2558,CA-2017-173700,23-Jan-17,25-Jan-17,Standard Class,DL-67259,Jane Smith,Home Office,United States,Dallas,Washington,96080,South,TEC-PH-56781,Technology,Phones,iPhone 13,264.53,7,0.1,43.7291
2559,CA-2018-172109,12-Oct-18,16-Oct-18,Second Class,KT-67378,Ruben Ausman,Home Office,United States,Los Angeles,Florida,99243,Central,OFF-AR-36763,Office Supplies,Art,Sharpie Marker,592.9,10,0.2,28.6367
2560,CA-2018-193606,25-Jul-17,26-Jul-17,Same Day,SM-22627,Sarah Lee,Corporate,United States,Miami,Texas,97460,South,TEC-AC-55983,Technology,Accessories,Mouse,718.92,8,0.2,121.9678
2561,CA-2018-177231,25-Nov-17,28-Nov-17,Same Day,RA-36625,Emily Davis,Corporate,United States,New York,California,95467,Central,TEC-MA-84428,Technology,Machines,Canon Copier,860.3,2,0.1,52.2664
2562,CA-2017-180761,07-Aug-17,13-Aug-17,Same Day,DL-97238,Ruben Ausman,Home Office,United States,Miami,Texas,92913,East,FUR-CH-53283,Furniture,Chairs,Mesh Chair,534.29,5,0.2,126.2256
2563,CA-2018-166993,28-Dec-16,02-Jan-17,Second Class,BN-23643,Michael Chen,Consumer,United States,Dallas,Texas,94286,Central,OFF-AR-80061,Office Supplies,Art,Sharpie Marker,742.22,5,0.2,127.7463
2564,CA-2018-165232,28-May-16,29-May-16,Second Class,DL-70677,John Brown,Corporate,United States,Miami,Washington,99071,West,OFF-PA-94116,Office Supplies,Paper,Note Pad,675.9,9,0.2,30.6685
2565,CA-2017-137015,21-May-18,28-May-18,Standard Class,KT-93611,Ruben Ausman,Home Office,United States,Dallas,Texas,99419,East,FUR-CH-45443,Furniture,Chairs,Executive Chair,388.44,4,0.2,29.3081
2566,CA-2017-144507,08-Nov-18,15-Nov-18,Second Class,KT-77403,Sarah Lee,Home Office,United States,Los Angeles,California,97774,Central,FUR-CH-85657,Furniture,Chairs,Ergo Chair,77.92,8,0.2,5.9176
2567,CA-2018-157263,10-Jun-17,12-Jun-17,First Class,KT-18903,Ruben Ausman,Consumer,United States,New York,California,99874,West,OFF-PA-62685,Office Supplies,Paper,Note Pad,884.96,8,0.5,120.5897
2568,CA-2018-182846,15-Oct-18,18-Oct-18,Same Day,BN-11330,Emily Davis,Consumer,United States,New York,Washington,97647,Central,OFF-SU-79715,Office Supplies,Supplies,Scissors,316.06,2,0.0,69.5286
2569,CA-2016-125940,05-Jan-16,11-Jan-16,First Class,BN-63927,Ruben Ausman,Consumer,United States,Seattle,Texas,91909,South,FUR-CH-85144,Furniture,Chairs,Ergo Chair,83.81,9,0.0,22.0773
2570,CA-2017-191889,20-Dec-16,24-Dec-16,First Class,DL-17469,Ruben Ausman,Home Office,United States,Seattle,California,92252,West,OFF-SU-74347,Office Supplies,Supplies,Glue Stick,854.7,9,0.5,120.4593
2571,CA-2016-197528,25-Sep-18,01-Oct-18,Same Day,KT-81592,Michael Chen,Consumer,United States,Los Angeles,Florida,95389,East,TEC-MA-65280,Technology,Machines,Canon Copier,303.57,8,0.0,40.9773
2572,CA-2018-164478,06-Feb-17,09-Feb-17,Second Class,DL-82716,Ruben Ausman,Corporate,United States,Dallas,Washington,97166,West,FUR-CH-92745,Furniture,Chairs,Mesh Chair,685.91,8,0.3,51.2514
2573,CA-2017-113128,02-Aug-17,07-Aug-17,First Class,RA-36563,Bradley Nguyen,Consumer,United States,Dallas,New York,90746,East,FUR-BO-83017,Furniture,Bookcases,Small Bookcase,757.13,8,0.0,120.5776
2574,CA-2016-171546,28-Dec-17,03-Jan-18,Same Day,BN-53515,Jane Smith,Home Office,United States,Miami,Florida,95240,East,TEC-AC-15779,Technology,Accessories,Webcam,514.45,7,0.3,86.3763
2575,CA-2016-130047,15-May-18,18-May-18,First Class,KT-52625,Jane Smith,Home Office,United States,Dallas,New York,94749,West,FUR-BO-11469,Furniture,Bookcases,Wall Bookcase,723.15,8,0.3,35.4941
2576,CA-2016-108113,01-Jun-18,03-Jun-18,Standard Class,SM-85159,Ruben Ausman,Corporate,United States,Miami,New York,99908,Central,TEC-MA-59667,Technology,Machines,HP Printer,745.54,8,0.1,134.0212
2577,CA-2017-155401,08-Mar-17,09-Mar-17,Second Class,SM-80063,Bradley Nguyen,Consumer,United States,New York,Texas,97073,South,OFF-AR-23648,Office Supplies,Art,Sharpie Marker,482.03,7,0.5,46.7561
2578,CA-2016-152195,17-Oct-17,21-Oct-17,Standard Class,BN-76743,Michael Chen,Corporate,United States,Miami,New York,91748,Central,FUR-BO-79735,Furniture,Bookcases,Wall Bookcase,855.34,6,0.3,179.0305
2579,CA-2016-109478,28-Feb-16,03-Mar-16,Standard Class,SM-71488,John Brown,Corporate,United States,New York,Washington,91489,Central,OFF-PA-23659,Office Supplies,Paper,A4 Sheet Pack,404.23,5,0.5,25.9018
2580,CA-2016-190120,31-Oct-17,01-Nov-17,Second Class,KT-28154,Ruben Ausman,Home Office,United States,Seattle,Texas,97250,West,OFF-ST-77959,Office Supplies,Storage,Sauder Shelf,368.2,1,0.3,65.5011
2581,CA-2017-160527,26-Nov-17,03-Dec-17,Standard Class,SM-68428,Ruben Ausman,Home Office,United States,Miami,Texas,92270,Central,FUR-BO-24265,Furniture,Bookcases,5-Shelf Bookcase,859.66,9,0.3,88.7982
2582,CA-2016-165304,13-Feb-18,20-Feb-18,Standard Class,DL-73944,Ruben Ausman,Consumer,United States,Miami,New York,94604,West,FUR-TA-90158,Furniture,Tables,Conference Table,39.4,1,0.5,2.4785
2583,CA-2017-166059,13-Aug-17,17-Aug-17,First Class,SM-48480,David White,Consumer,United States,Dallas,California,96845,South,TEC-AC-87133,Technology,Accessories,Webcam,336.8,5,0.1,23.4493
2584,CA-2016-172713,11-Aug-18,16-Aug-18,Same Day,BN-15200,David White,Corporate,United States,Los Angeles,Florida,97401,West,FUR-CH-92845,Furniture,Chairs,Executive Chair,828.82,8,0.0,74.2666
2585,CA-2018-178054,13-Oct-16,14-Oct-16,Same Day,DL-63694,Michael Chen,Home Office,United States,Los Angeles,Texas,90337,West,FUR-TA-28137,Furniture,Tables,Work Desk,628.64,6,0.1,142.1648
2586,CA-2018-166844,22-Feb-18,23-Feb-18,Second Class,DL-49826,Bradley Nguyen,Corporate,United States,Dallas,New York,95515,East,OFF-AR-13179,Office Supplies,Art,Newell 327,704.11,7,0.5,49.007
2587,CA-2018-177856,21-Jun-18,22-Jun-18,First Class,RA-72406,Emily Davis,Corporate,United States,Dallas,California,91408,Central,TEC-AC-60320,Technology,Accessories,Keyboard,550.11,7,0.2,79.7229
2588,CA-2017-105361,22-Apr-17,29-Apr-17,Same Day,KT-43470,John Brown,Consumer,United States,Los Angeles,New York,98759,East,FUR-CH-48628,Furniture,Chairs,Executive Chair,581.17,9,0.3,51.1551
2589,CA-2017-129705,12-Dec-16,14-Dec-16,First Class,RA-37797,John Brown,Home Office,United States,New York,Florida,91320,West,FUR-TA-29583,Furniture,Tables,Side Table,845.58,2,0.0,64.1658
2590,CA-2017-131279,10-Dec-16,12-Dec-16,Same Day,RA-29412,Emily Davis,Consumer,United States,Miami,California,98208,West,TEC-AC-44083,Technology,Accessories,Keyboard,562.05,1,0.1,125.7343
2591,CA-2017-134816,02-Jul-16,09-Jul-16,Same Day,BN-96320,John Brown,Corporate,United States,New York,Texas,90634,South,TEC-MA-50818,Technology,Machines,Dell Scanner,946.41,9,0.0,167.9408
2592,CA-2017-136805,28-Feb-17,01-Mar-17,First Class,KT-72394,Sarah Lee,Corporate,United States,Seattle,Florida,96251,South,TEC-MA-13855,Technology,Machines,Canon Copier,62.27,4,0.5,8.397
2593,CA-2018-128199,15-Feb-16,17-Feb-16,First Class,BN-58513,Sarah Lee,Home Office,United States,Los Angeles,New York,94529,West,TEC-AC-83837,Technology,Accessories,Mouse,63.99,10,0.1,3.3601
2594,CA-2017-160170,10-Sep-16,12-Sep-16,Second Class,KT-30899,Michael Chen,Consumer,United States,Dallas,California,97407,West,TEC-PH-92725,Technology,Phones,Samsung Galaxy,855.01,6,0.3,94.8976
2595,CA-2016-142188,10-Apr-17,14-Apr-17,First Class,KT-46754,John Brown,Home Office,United States,Dallas,Washington,92028,West,OFF-AR-53952,Office Supplies,Art,Newell 327,402.21,5,0.3,81.5368
2596,CA-2017-135240,20-Jun-16,21-Jun-16,Second Class,RA-25174,John Brown,Corporate,United States,Dallas,New York,92339,East,OFF-PA-78317,Office Supplies,Paper,Note Pad,404.51,3,0.5,59.8762
2597,CA-2017-179104,01-Sep-16,05-Sep-16,Second Class,DL-18755,Emily Davis,Home Office,United States,Miami,Texas,96047,South,OFF-SU-86570,Office Supplies,Supplies,Scissors,983.55,9,0.3,148.4066
2598,CA-2018-149313,30-Apr-18,05-May-18,First Class,BN-87606,Emily Davis,Corporate,United States,Dallas,New York,96919,South,OFF-ST-71860,Office Supplies,Storage,Eldon Base,275.28,3,0.1,51.7255
2599,CA-2017-156605,05-Aug-17,11-Aug-17,Same Day,RA-55784,Ruben Ausman,Home Office,United States,New York,Washington,94835,East,TEC-PH-13183,Technology,Phones,OnePlus 9,26.37,7,0.1,2.8227
2600,CA-2018-194900,18-Jul-17,24-Jul-17,First Class,KT-35505,Emily Davis,Consumer,United States,Dallas,Texas,93895,East,OFF-ST-66643,Office Supplies,Storage,Eldon Base,280.37,6,0.3,43.253
2601,CA-2017-194798,17-Aug-18,22-Aug-18,First Class,DL-19015,Emily Davis,Corporate,United States,Seattle,Texas,98569,South,TEC-AC-26616,Technology,Accessories,Webcam,747.06,3,0.0,195.2454
2602,CA-2016-160300,29-Feb-16,06-Mar-16,First Class,BN-48837,Michael Chen,Consumer,United States,Seattle,Texas,96920,East,TEC-PH-65337,Technology,Phones,OnePlus 9,215.75,7,0.3,30.6872
2603,CA-2018-189875,19-Apr-17,26-Apr-17,Same Day,RA-60771,John Brown,Home Office,United States,New York,Texas,97413,South,TEC-MA-81780,Technology,Machines,HP Printer,765.31,6,0.1,73.0286
2604,CA-2016-157922,31-Oct-18,07-Nov-18,Standard Class,SM-54722,David White,Home Office,United States,Los Angeles,Texas,91822,East,OFF-AR-50987,Office Supplies,Art,Newell 317,429.0,10,0.3,66.416
2605,CA-2018-126122,26-Oct-16,01-Nov-16,Standard Class,RA-57959,John Brown,Home Office,United States,Seattle,New York,93497,Central,TEC-AC-37966,Technology,Accessories,Mouse,346.65,1,0.1,31.6328
2606,CA-2016-164344,08-Dec-16,13-Dec-16,First Class,RA-14800,Sarah Lee,Home Office,United States,Dallas,California,92312,South,TEC-MA-22396,Technology,Machines,Dell Scanner,906.72,8,0.1,231.8941
2607,CA-2018-117051,26-Jun-16,28-Jun-16,Standard Class,SM-49412,John Brown,Consumer,United States,Miami,Florida,95673,West,FUR-BO-52340,Furniture,Bookcases,Wall Bookcase,454.47,4,0.0,24.6943
2608,CA-2018-185174,03-Jun-16,10-Jun-16,Same Day,RA-60020,Emily Davis,Corporate,United States,Los Angeles,New York,95539,East,OFF-SU-16461,Office Supplies,Supplies,Glue Stick,294.29,4,0.3,18.4945
2609,CA-2016-119699,17-Oct-16,19-Oct-16,Second Class,RA-85841,Sarah Lee,Corporate,United States,Dallas,Washington,98817,West,TEC-PH-66782,Technology,Phones,Samsung Galaxy,108.61,8,0.3,14.8015
2610,CA-2016-149060,28-Apr-16,02-May-16,Standard Class,DL-99695,John Brown,Corporate,United States,Los Angeles,New York,97067,East,FUR-BO-13183,Furniture,Bookcases,5-Shelf Bookcase,376.27,9,0.2,59.8729
2611,CA-2016-107519,06-Sep-17,12-Sep-17,First Class,BN-64665,Ruben Ausman,Corporate,United States,Miami,Washington,93011,East,TEC-MA-15434,Technology,Machines,Canon Copier,651.3,9,0.2,54.5188
2612,CA-2016-185744,08-Aug-17,11-Aug-17,Standard Class,RA-38973,John Brown,Home Office,United States,Miami,New York,90394,Central,OFF-SU-93561,Office Supplies,Supplies,Stapler,161.97,2,0.3,20.5245
2613,CA-2018-174625,19-Oct-18,22-Oct-18,First Class,DL-78888,Emily Davis,Consumer,United States,Miami,Texas,92737,Central,FUR-BO-32109,Furniture,Bookcases,5-Shelf Bookcase,264.38,4,0.3,15.6914
2614,CA-2017-185629,15-Nov-17,17-Nov-17,Second Class,KT-85667,David White,Consumer,United States,Los Angeles,New York,94129,South,FUR-BO-64269,Furniture,Bookcases,Wall Bookcase,909.43,6,0.3,141.115
2615,CA-2017-198363,30-Dec-17,03-Jan-18,First Class,DL-86250,John Brown,Corporate,United States,Los Angeles,New York,90928,West,FUR-TA-13433,Furniture,Tables,Work Desk,793.93,8,0.5,33.0586
2616,CA-2017-112520,01-Apr-17,02-Apr-17,Same Day,RA-92694,Emily Davis,Corporate,United States,Dallas,New York,92805,Central,FUR-TA-71012,Furniture,Tables,Work Desk,945.04,1,0.1,81.8618
2617,CA-2017-129991,30-May-18,02-Jun-18,Standard Class,KT-96340,Michael Chen,Home Office,United States,Miami,New York,91590,East,FUR-TA-17381,Furniture,Tables,Work Desk,41.17,1,0.0,2.6918
2618,CA-2018-133430,11-Feb-17,15-Feb-17,First Class,DL-48766,Emily Davis,Consumer,United States,New York,Florida,91252,Central,FUR-TA-55275,Furniture,Tables,Work Desk,44.02,4,0.1,2.7355
2619,CA-2018-168901,26-Nov-18,27-Nov-18,Second Class,DL-22610,David White,Corporate,United States,Los Angeles,Texas,92457,West,FUR-CH-28778,Furniture,Chairs,Mesh Chair,731.23,2,0.3,76.0709
2620,CA-2018-144395,17-Nov-17,23-Nov-17,Same Day,DL-31211,David White,Home Office,United States,New York,California,98185,Central,FUR-TA-12883,Furniture,Tables,Work Desk,641.53,5,0.2,90.7409
2621,CA-2017-138048,22-Aug-17,23-Aug-17,Second Class,KT-20271,Sarah Lee,Home Office,United States,Seattle,New York,99209,South,FUR-CH-78645,Furniture,Chairs,Mesh Chair,723.87,4,0.5,42.959
2622,CA-2018-180883,04-Sep-18,11-Sep-18,Second Class,DL-75052,David White,Corporate,United States,Miami,Texas,95074,South,FUR-BO-92867,Furniture,Bookcases,Small Bookcase,245.13,9,0.2,55.0727
2623,CA-2018-181905,02-Jun-16,05-Jun-16,Second Class,BN-50942,Jane Smith,Corporate,United States,New York,Texas,90155,West,OFF-SU-91677,Office Supplies,Supplies,Glue Stick,66.35,8,0.0,15.1757
2624,CA-2018-118116,25-Jun-18,30-Jun-18,Second Class,KT-15151,Emily Davis,Corporate,United States,New York,New York,90605,East,FUR-CH-37043,Furniture,Chairs,Mesh Chair,776.66,8,0.0,85.0085
2625,CA-2017-115889,15-May-16,16-May-16,Standard Class,BN-98254,John Brown,Corporate,United States,Dallas,Washington,92036,West,TEC-MA-32777,Technology,Machines,Dell Scanner,425.73,4,0.2,79.5632
